username,rating,text,date,city,company,ct
"{'name': 'Rajesh kumar', 'link': 'https://www.google.com/maps/contrib/118275419646283141263?hl=en-US', 'contributor_id': '118275419646283141263', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocK7PUmhK740yxvKc74QNdiZivHX1MxGGRgF3H5Bw17i3vqyHA=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5.0,"I have been working with Trigent IT Services for 5+ years and got great experience. Trigent is a technology company that provides the latest technology services like cloud technology, custom application development, app development, IOT, automation, and software testing. Excellent working environment with support from manager and management. They focused on delivering quality services. Trigent is an excellent organization to work for. The work culture, people, and teammates are always active and encouraging. It's a good place to learn new technologies and improve yourself. I got good experience working in the insurance domain.",2 years ago,,Trigent Software Pvt. Ltd. - IT Services Division,Bengaluru
"{'name': 'Anjana Sadanandan', 'link': 'https://www.google.com/maps/contrib/103791518380083214889?hl=en-US', 'contributor_id': '103791518380083214889', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWV3EfECbVWcIoOn4j3t1fH0XqcvpXpGnG09xSkX1fWpqmD3A74dw=s120-c-rp-mo-br100', 'reviews': 7, 'photos': 14}",5.0,"Trigent is a great company to work with. They focus on customer and employee experience, confidence, and loyalty. Be it project work or initiatives for business growth, employees are encouraged to innovate freely without the fear of failing.

Their senior management is very supportive, open-minded, and the most excellent mentors you can ever get. They have the ability to uplift your spirit and set you up for success.

Trigent helped me learn, lead and grow. There is no limit to what you can build and achieve, alongside the most talented people.",a year ago,,Trigent Software Pvt. Ltd. - IT Services Division,Bengaluru
"{'name': 'Amu Kannan', 'link': 'https://www.google.com/maps/contrib/103486865276421763355?hl=en-US', 'contributor_id': '103486865276421763355', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXud3qtNyMl9K8gODf-coQZjyxx60xGIPhkALcVz1XKDiVvW8z4=s120-c-rp-mo-br100', 'reviews': 4, 'photos': 0}",5.0,"I have been working with Trigent for over 5 years; it is one of the best companies I have worked for. Trigent is a great place to work and could be a life-changing opportunity for people who would like to achieve a great career. Work-life balance for female employees Colleagues are very supportive. Altogether, it's a very nice place to work for years. The best part is that most of the employees have worked for Trigent for more than twenty years, which is really great and shows how Trigent works.",2 years ago,,Trigent Software Pvt. Ltd. - IT Services Division,Bengaluru
"{'name': 'Asfaan Shaikh', 'link': 'https://www.google.com/maps/contrib/100434609063823742478?hl=en-US', 'contributor_id': '100434609063823742478', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUqTY2TOdIj2gH5GDMY7DMSf2KyFrGvVsGnevBBDoHvDOJq1u4=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,You won't find better web designing team than Milescube in Bangalore and I highly recommend them. They are the BEST! I am very happy that I found them for creating my website and I am completely satisfied with the one they built for me.,3 years ago,,Milescube,Bengaluru
"{'name': 'theerthesh uk', 'link': 'https://www.google.com/maps/contrib/118297949399617605127?hl=en-US', 'contributor_id': '118297949399617605127', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLBtYSYpyXjDWPqYFmI0MXyKFVsMzb_kx_AVVL2PzP-DUpL_Q=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 0}",2.0,Work from home cheeted your company name .banglore,7 months ago,,Milescube,Bengaluru
"{'name': 'Omkarnath Mudda', 'link': 'https://www.google.com/maps/contrib/117064507356685793142?hl=en-US', 'contributor_id': '117064507356685793142', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKb9YpH-LJa-o4iWOdzGRtwzFDsIPnMm-qhS3N18h7C3tGQkA=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 13, 'photos': 7}",4.0,Nice to see that my good friends son is doing such a wonderful job.,3 years ago,,Milescube,Bengaluru
"{'name': 'Mustafa Shaikh', 'link': 'https://www.google.com/maps/contrib/100422568252968201359?hl=en-US', 'contributor_id': '100422568252968201359', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVtk2bomlgiURJk_Tn2_siyVnqylgIkHUmKqHwq4IgGctpkfJzF=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 9, 'photos': 9}",5.0,Best developers at banglore Best skill great job.,3 years ago,,Milescube,Bengaluru
"{'name': 'venkateswareddy papasani', 'link': 'https://www.google.com/maps/contrib/113675849047974207833?hl=en-US', 'contributor_id': '113675849047974207833', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVolqk_NwrKDbkKG21vgO0JZVVEMfo7OxfImWTE_KO4ng5dbRDiSw=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 9, 'photos': 7}",5.0,It's nice,a year ago,,Milescube,Bengaluru
"{'name': 'Aditya Reddy', 'link': 'https://www.google.com/maps/contrib/104604162265664610369?hl=en-US', 'contributor_id': '104604162265664610369', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKQ4ZrgJjmyQjh_QceeYPlBJCz1SsEqDoICn3lT_gOcpQK7dQ=s120-c-rp-mo-br100', 'reviews': 7, 'photos': 1}",1.0,Total Scam,a year ago,,Milescube,Bengaluru
"{'name': 'abdul sannan sabur', 'link': 'https://www.google.com/maps/contrib/115773038841328888399?hl=en-US', 'contributor_id': '115773038841328888399', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIEUOF5Msbo_obNKn9J_bb-rTklqt7WYoKUKDi8Z_sVIdv68g=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,This is best good,3 years ago,,Milescube,Bengaluru
"{'name': 'Aashrith Muttugdur', 'link': 'https://www.google.com/maps/contrib/114384768538372869682?hl=en-US', 'contributor_id': '114384768538372869682', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUkLwWv7KIsDXAJvKtJY6WJ4ktBTl_ihlCdyo6Ggsl2lORkGlWj=s120-c-rp-mo-br100', 'reviews': 0, 'photos': 0}",5.0,,2 years ago,,Milescube,Bengaluru
"{'name': 'Reyaz Ahmed', 'link': 'https://www.google.com/maps/contrib/107688191371636733319?hl=en-US', 'contributor_id': '107688191371636733319', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVw4hQCvrW1vVV9T3IM_De2kWVpqYyEAhq7T--ACdc3zKezFHh8=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 36, 'photos': 82}",5.0,"Great staffing company, don't doubt on salary holds.",6 years ago,,Seaton India IT Pvt. Ltd.,Bengaluru
"{'name': 'Kunal Mitra', 'link': 'https://www.google.com/maps/contrib/102289873868544259487?hl=en-US', 'contributor_id': '102289873868544259487', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXKy-dW8DowKePyvUU3-4gb_wa1QRILAwMKO6Ysviri9EnUG_A=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 7, 'photos': 0}",5.0,Best office infrastructure. Managers are nice and very co-operative.,5 years ago,,Seaton India IT Pvt. Ltd.,Bengaluru
"{'name': 'geetha jayam', 'link': 'https://www.google.com/maps/contrib/116187895458714273391?hl=en-US', 'contributor_id': '116187895458714273391', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIRJs_YJI_rF4Y_9ndj0-ETC0DJUJf2rAU8NQBdaGX0mYSNJSAV=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 176, 'photos': 119}",5.0,"Good place to work,friendly colleagues,no bossism",8 years ago,,Seaton India IT Pvt. Ltd.,Bengaluru
"{'name': 'aravind narayan', 'link': 'https://www.google.com/maps/contrib/104622982389007518153?hl=en-US', 'contributor_id': '104622982389007518153', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVPWxXFmL8p4XykzC7939JzCtoDGWHjT6RkeFvDxQ-y-FLxh5_Udw=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 5, 'photos': 18}",5.0,Herbalife nutrition spectacular program was happens there,5 years ago,,Seaton India IT Pvt. Ltd.,Bengaluru
"{'name': 'Shivam Srivastava', 'link': 'https://www.google.com/maps/contrib/104862280537612337259?hl=en-US', 'contributor_id': '104862280537612337259', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocImPXUrLjxcHGoZQ67ZSCICNXonw3RhmrJXeGnnuTyIRJVkZA87=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 14, 'photos': 2}",5.0,Its a good place to work.,6 years ago,,Seaton India IT Pvt. Ltd.,Bengaluru
"{'name': 'Universal Portal', 'link': 'https://www.google.com/maps/contrib/113716454293343293202?hl=en-US', 'contributor_id': '113716454293343293202', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKzoAH2UBgjVfKmHTNSYCHolFj_BTemoqnkmEiaK09Sn0OJ-Q=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",1.0,Very bad response over phone,a year ago,,Seaton India IT Pvt. Ltd.,Bengaluru
"{'name': 'Bharat Sutar', 'link': 'https://www.google.com/maps/contrib/104501948003145918748?hl=en-US', 'contributor_id': '104501948003145918748', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW7zY1eMDiysmtDAVt0N9JQu2NG3vD9NXtrOM_8fCtziPrRNR9J=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 35, 'photos': 4}",5.0,Nice place to work,5 years ago,,Seaton India IT Pvt. Ltd.,Bengaluru
"{'name': 'GLOBAL HVAC', 'link': 'https://www.google.com/maps/contrib/102431685175904318924?hl=en-US', 'contributor_id': '102431685175904318924', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJbajeQ0yB5jaNhJAn1PA0BuxBqZFNdmCU1UJbxe24N_aUAvA=s120-c-rp-mo-br100', 'reviews': 6, 'photos': 1}",5.0,Very good customer,4 years ago,,Seaton India IT Pvt. Ltd.,Bengaluru
"{'name': 'rincy maria', 'link': 'https://www.google.com/maps/contrib/108932403580978129976?hl=en-US', 'contributor_id': '108932403580978129976', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocInDQwvof-ZIHYBj_etKUrrFM_IapOyNHBFlWe2KWUbRUYS9g=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"Very nice company to work with. Great people good environment.
Nice helping team for carrier growth.",3 years ago,,Isoftcells - Software Development Company in Bangalore,Bengaluru
"{'name': 'Kiran Kumari', 'link': 'https://www.google.com/maps/contrib/110795290508346307537?hl=en-US', 'contributor_id': '110795290508346307537', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKzTe006PMUv0OJDO5or0L4CcUBFNXSS3pJ7oiHfx_SSuhmgw=s120-c-rp-mo-br100', 'reviews': 9, 'photos': 0}",5.0,Very good work environment good starting salary people are very helpful you can learn so many things flexible timing you can work according to you.,2 years ago,,Isoftcells - Software Development Company in Bangalore,Bengaluru
"{'name': 'Souvik Santara', 'link': 'https://www.google.com/maps/contrib/113167185050904728176?hl=en-US', 'contributor_id': '113167185050904728176', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVXH_8t8Gltg4TXnQrt20GypzqXU7IhK9s3PZvy8UPhsZTR9P4=s120-c-rp-mo-br100', 'reviews': 3, 'photos': 0}",5.0,Company infrastructure is nice and positive environment. best place to work and  gets lots of knowledge,2 years ago,,Isoftcells - Software Development Company in Bangalore,Bengaluru
"{'name': 'ADITYA KUMAR', 'link': 'https://www.google.com/maps/contrib/102230224139507830029?hl=en-US', 'contributor_id': '102230224139507830029', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXCewRN9O7RoGIveMxDAmKCigFwceODJYYp_bFpAcES8Ot_4Lnq=s120-c-rp-mo-br100', 'reviews': 5, 'photos': 0}",5.0,"Very good company and awesome culture and environment too. in this company. culture of openness, transparency, growth, and trust.",2 years ago,,Isoftcells - Software Development Company in Bangalore,Bengaluru
"{'name': 'Suresh Chavan', 'link': 'https://www.google.com/maps/contrib/101424007615784755647?hl=en-US', 'contributor_id': '101424007615784755647', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLk1J3ejTluReap7Wo0f6UBOkfWpJ4n8azYjTwBKr16S8b0HA=s120-c-rp-mo-br100', 'reviews': 8, 'photos': 0}",5.0,"It has been a privilege for me to be a part of the company, very supportive team and great work culture.",2 years ago,,Isoftcells - Software Development Company in Bangalore,Bengaluru
"{'name': 'Sevak Das', 'link': 'https://www.google.com/maps/contrib/111215969149778618187?hl=en-US', 'contributor_id': '111215969149778618187', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUDahZDZs_rlq43uwok_dfpkiDzxYe71S9laVxwmgHgdRnGJyBN=s120-c-rp-mo-br100', 'reviews': 4, 'photos': 0}",5.0,"Wow, excellent service, good service with a wide variety of range and reasonable service rates, all electronic products are available",2 years ago,,Isoftcells - Software Development Company in Bangalore,Bengaluru
"{'name': 'sad status sad status', 'link': 'https://www.google.com/maps/contrib/102053036640050386975?hl=en-US', 'contributor_id': '102053036640050386975', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLgeF-61HjWybqwWQb-MIa-jdFrydN39ihaJGprh9eoH58sAQ=s120-c-rp-mo-br100', 'reviews': 9, 'photos': 0}",5.0,"Nice place to work, good office environment as well as good team for specifice solutions.",2 years ago,,Isoftcells - Software Development Company in Bangalore,Bengaluru
"{'name': 'Amit Kumar', 'link': 'https://www.google.com/maps/contrib/115137833771875542605?hl=en-US', 'contributor_id': '115137833771875542605', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJvagPdtGN_PY_p1Yuk0UZ4W8YcP4Pta_tWGV4Pw9ERt_j-_g=s120-c-rp-mo-br100', 'reviews': 12, 'photos': 0}",5.0,Excellent software development company. i am really satisfied with their development end-to-end process.,2 years ago,,Isoftcells - Software Development Company in Bangalore,Bengaluru
"{'name': 'Krishnaprasad V', 'link': 'https://www.google.com/maps/contrib/114356509691623174667?hl=en-US', 'contributor_id': '114356509691623174667', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUl2Qc47fx9DTmfvpy5XjsNvSy5WRcNkPMgJw3HrX4cHMxvtY9e=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 339, 'photos': 990}",5.0,"My office, has 5 floors including cafeteria, recently renovated.",2 weeks ago,,Oracle,Bengaluru
"{'name': 'Akash Bhayekar', 'link': 'https://www.google.com/maps/contrib/110072343221852249753?hl=en-US', 'contributor_id': '110072343221852249753', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU81J0eVuHe9q9s9mrMgCoEonvk1rYmFRSjorazLzVU2haIoWx2-g=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 38, 'photos': 135}",5.0,Three Oracle buildings in the same campus. Nice food options. Green space. Walking plaza. Huge buildings.,7 years ago,,Oracle,Bengaluru
"{'name': 'Shubhra Shankha Sarkar', 'link': 'https://www.google.com/maps/contrib/110187330450580870401?hl=en-US', 'contributor_id': '110187330450580870401', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX0KeciNI52BdyXJD3YM9DZ3CIU6SW1kWwv9S7_dB35bJeYYRJb=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 66, 'photos': 257}",5.0,"This is my company. I work here. If you ask me about the work environment then I will tell you it's too good.
People who says that they are not getting opportunity to work in any research or something, then i must say that its a company where you have to find your work. No one will give work to you. And you have lots of opportunity to work on many other things. You don't have a limitation on using the softwares. There are huge number of softwares available for you. So try exploring them and start your work.",7 years ago,,Oracle,Bengaluru
"{'name': 'Bikram Keshri', 'link': 'https://www.google.com/maps/contrib/111156272398816866418?hl=en-US', 'contributor_id': '111156272398816866418', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVY7q2FNvzYpbjvyWhnaDOaW6ar78w8Tf05LhR0K9XefHQO_Av9=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 32, 'photos': 3}",4.0,"Big office, Clean and hygienic. Situated adjacent to the road due to which one has to face traffic conditions.",a year ago,,Oracle,Bengaluru
"{'name': 'Rajesh Kumar Mc', 'link': 'https://www.google.com/maps/contrib/100742662516783527482?hl=en-US', 'contributor_id': '100742662516783527482', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW7XaMF60uUtqToMjXPAe9TQtF8Gvn-4C-kQvQritpBWZ6q5ZNR=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 9, 'photos': 1}",4.0,Good campus. Would be more good if had walking track.,a year ago,,Oracle,Bengaluru
"{'name': 'Somashekar Yadav', 'link': 'https://www.google.com/maps/contrib/106967873624748713142?hl=en-US', 'contributor_id': '106967873624748713142', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXm3M27sZ1UWdFgbe-L8EdjKSfxnPgWFvr9ZjSX-YgUNCaFWFxS=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 25, 'photos': 43}",5.0,"Its nice place, working environment is Awesome 😎👍",a year ago,,Oracle,Bengaluru
"{'name': 'Pujan Ghosh', 'link': 'https://www.google.com/maps/contrib/116982728588255085534?hl=en-US', 'contributor_id': '116982728588255085534', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKM8zhWXNQP9JQJchiKWW0hv0hPCnI09I7JnIj8fxGRxDz8Jg=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 38, 'photos': 1}",5.0,"Always a great organization to work for.
Employee Space is there but again depends upon your management or people above your designation. They mean more than the office",7 years ago,,Oracle,Bengaluru
"{'name': 'srinivas matta', 'link': 'https://www.google.com/maps/contrib/102655801512424475588?hl=en-US', 'contributor_id': '102655801512424475588', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXDQclCZ72P2EqAMI1NLJRVumKBUtH8ypR88OZFF6KKWgv0_l7F=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 11, 'photos': 0}",5.0,Loved it. Great place.,8 months ago,,Oracle,Bengaluru
"{'name': 'NAMMURU KANNADA ನಮ್ಮೂರು ಕನ್ನಡ', 'link': 'https://www.google.com/maps/contrib/106499479845030806993?hl=en-US', 'contributor_id': '106499479845030806993', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVLoWL0-N3czKMsscYGyEZSXKVP-LjwFLt-pasV3WaDDQFuMSxlZQ=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 154, 'photos': 302}",5.0,"It was wonderful experience, i visited this company before 12 years and today, but cleaning and quality of maintenance was amazing, really employees and clients are amazing experience, and Mr MOHAN SIR TREATED LIKE BROTHER,
THANK U EVERYONE LIKE SUMEETHA MAM AND DILKASH AND JAVAREGOWDRU,
THANK YOU AGAIN",4 months ago,,Thoughtworks,Bengaluru
"{'name': 'Darshan K M', 'link': 'https://www.google.com/maps/contrib/116222706076800044485?hl=en-US', 'contributor_id': '116222706076800044485', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWxJL3GldH-775TLmI0fVDQdjYWSH8ZjGAixQIrUE7VAIxRqeU_=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 53, 'photos': 74}",5.0,Proud to say I'm a Thoughtworker. It's been 8 months here since I joined. Awesome teams and Folks.,2 years ago,,Thoughtworks,Bengaluru
"{'name': 'Akhilesh Arora', 'link': 'https://www.google.com/maps/contrib/107458208577529921678?hl=en-US', 'contributor_id': '107458208577529921678', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWpkVFjYz_U8b7oMpvP0CAfR8hWyhCyDTCkLyK2vHRPXjFgH24Y6g=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 228, 'photos': 1138}",5.0,One of the best venues we got for a meetup which allows us to host around 250 people in a single go.,7 years ago,,Thoughtworks,Bengaluru
"{'name': 'Harihar Das', 'link': 'https://www.google.com/maps/contrib/102753676349116961142?hl=en-US', 'contributor_id': '102753676349116961142', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWR_1mo5IH-VX_YdqmOda85hNCZT2-3zD7m-QK1tBOeWcasDnTc0w=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 39, 'photos': 133}",5.0,You get to work with smartest techies. Lunch and breakfast is provided.,7 years ago,,Thoughtworks,Bengaluru
"{'name': 'Mohith M', 'link': 'https://www.google.com/maps/contrib/101889326978496369818?hl=en-US', 'contributor_id': '101889326978496369818', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVzd9pj-zwSGkgwI10Y7glNo2914WQOggHeU2E7vrYlIlbePtJv=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 17, 'photos': 50}",5.0,One superb place to work at. Had been here for a sourcing meet up. I just loved the total experience here for few hours. The people here at Thoughtworks were absolutely friendly and helpful. Great people to work with. It's very easy to locate this place. And good parking place is also available.,6 years ago,,Thoughtworks,Bengaluru
"{'name': 'Vishwanath V', 'link': 'https://www.google.com/maps/contrib/116636948960989049837?hl=en-US', 'contributor_id': '116636948960989049837', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUcG0uAWYZHITLGAiM8ipek2Ar44pLsnhZh1bD_86KUbvEBO2U7aA=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 284, 'photos': 1009}",5.0,A very well appointed office space in a prime location. Make sure to ask which building to go to as there are two different entrances or wings. Must be a great company to work for as it was clear that office facilities are valued highly here.,6 years ago,,Thoughtworks,Bengaluru
"{'name': 'Komal Jain', 'link': 'https://www.google.com/maps/contrib/115687473458574130254?hl=en-US', 'contributor_id': '115687473458574130254', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUfL6_iAV9B8sPwJ7Ya-91YQS8JiktI0NGpHwVhOAW9fRp8zCMqUA=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 39, 'photos': 13}",5.0,"This is a really nice place to work, company conducts regular knowledge sharing events like vodqa and geeknights which help external people in their own work.",a year ago,,Thoughtworks,Bengaluru
"{'name': 'Veda Mohan', 'link': 'https://www.google.com/maps/contrib/116939969580777748565?hl=en-US', 'contributor_id': '116939969580777748565', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVM1totD1JYOTUB-H_GlXg93R9s85vLRdldeZY6h88reJkKOVimNQ=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 98, 'photos': 80}",5.0,"One of the finest clients to work with! One of the best places to work.
If I can see this as an outsider, it says it all. Oh i forgot to mention. I landed up at the wrong office tempted by the big board that stared out onto the road, but Google edged to go a few steps further.
Trust Google to take you the destination.",6 years ago,,Thoughtworks,Bengaluru
"{'name': 'Priyanka', 'link': 'https://www.google.com/maps/contrib/101768704476916663724?hl=en-US', 'contributor_id': '101768704476916663724', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjULxTAQpDUEwWBkrADSmEzbmy1UuFwgQlLiD8xlI-bALlArmEjQ=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",5.0,"Krify's web development services exceeded my expectations! The team delivered a fast, responsive, and beautifully designed website.",a month ago,,Krify,Bengaluru
"{'name': 'Madhavi Srinivas', 'link': 'https://www.google.com/maps/contrib/103636802978084549125?hl=en-US', 'contributor_id': '103636802978084549125', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIfW4lxZuYWAZ-eTm8drYmtb4jcv5WvUt177l1oav4hfpVgjg=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5.0,"Krify helped us revamp our old website, and the results have been good. Their developers were responsive and offered competitive pricing. Working with them was a great experience, and I highly recommend Krify for anyone looking to update their website",5 months ago,,Krify,Bengaluru
"{'name': 'Sai Hrushi Ramavarapu', 'link': 'https://www.google.com/maps/contrib/109289276638471699950?hl=en-US', 'contributor_id': '109289276638471699950', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXpQ0fhN8u8BaDnfedcDuAV4qyRzDXa9q3YP8ICo_TOIhpR02o=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 5, 'photos': 2}",4.0,I reached out to Krify for a custom hotel booking software for my Chennai hotel. The team engaged with us actively and took our feedback into account at every stage. The final product is a user-friendly solution that meets all our needs. It’s been a game-changer for our booking process.,7 months ago,,Krify,Bengaluru
"{'name': 'Kanakam Swathi', 'link': 'https://www.google.com/maps/contrib/106387499252942613635?hl=en-US', 'contributor_id': '106387499252942613635', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLtaDGiiwpHrxsrCRRp3g1Qd8aHncD4-yUwgNpZD3-daXAQjS8=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,Krify team exceeded our expectations in designing our static website. The team's creativity and responsiveness throughout the website development were commendable. They delivered a nice and professional Travel agency website that perfectly represents our brand.,a year ago,,Krify,Bengaluru
"{'name': 'Medavankala alekhya', 'link': 'https://www.google.com/maps/contrib/118193505657109339150?hl=en-US', 'contributor_id': '118193505657109339150', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVnCfwFZl5U_7i79oHquJaR0zR3KqqWz9kxkbdyPvSo_mpz853Y=s120-c-rp-mo-br100', 'reviews': 3, 'photos': 0}",5.0,"Krify brought our eCommerce app idea to life seamlessly! Their app development team is top-notch, delivering innovation, reliability, and exceptional user experiences. Highly recommend!",a year ago,,Krify,Bengaluru
"{'name': 'Sneha Chindadhi', 'link': 'https://www.google.com/maps/contrib/115628630873854200425?hl=en-US', 'contributor_id': '115628630873854200425', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIMt6PVvXwLV79__FqJV-5nBe4_5tGwu0ef2ClygINSH1Lhn7E=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"Our new e-commerce app, developed by Krify, has increased sales and customer satisfaction. Our customers can easily accessing the mobile app in purchasing the products. Thank you Krify team.",11 months ago,,Krify,Bengaluru
"{'name': 'Madhavi Lolla', 'link': 'https://www.google.com/maps/contrib/113474450642447245641?hl=en-US', 'contributor_id': '113474450642447245641', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocI-7jGOqRVhlOBxo-2QirE-qppqgBeAb0ej5NtOFzn0c1yZ_w=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5.0,"Responsive web development at its finest! Krify team created eCommerce website that adapts seamlessly to all devices. The user experience is fantastic, and the project was delivered on time.",a year ago,,Krify,Bengaluru
"{'name': 'Raghu Varma', 'link': 'https://www.google.com/maps/contrib/104879728460339979273?hl=en-US', 'contributor_id': '104879728460339979273', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjULXAGZVyNzKXObF_gRCwG7ElDWlBRrV8vFsICUgDrhKMZxqkAbug=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 1}",5.0,"My experience with the Krify for Wordpress website development was fantastic. They were able to take our vision and turn it into a reality, delivering a polished and functional website that has been well-received by our users",a year ago,,Krify,Bengaluru
"{'name': 'SOURAV MONDAL', 'link': 'https://www.google.com/maps/contrib/111385920949998613289?hl=en-GB', 'contributor_id': '111385920949998613289', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXHwXu392nt5Sau7HOYqSp6iFY9f3-qt0KsnwqktdnyecqDCpLo=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 1, 'photos': 0}",5.0,"Well we'll maintained

What I liked was the the greenery it is maintained Extremely good

It is important for employees who have worked for hours infornt of laptops to see this tress this lowers our stress",a month ago,,Infosys Limited,Bengaluru
