username,rating,text,date,city,company
"{'name': 'Sumit Singh', 'link': 'https://www.google.com/maps/contrib/107283459842523249186?hl=en-US', 'contributor_id': '107283459842523249186', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUj3tMRPLLasQUFA4QpUKxgeCCv-2WgyDxexGT31V8PGcV2543OZQ=s120-c-rp-mo-br100', 'reviews': 11, 'photos': 0}",1,"This company engages in covert hiring practices, often referred to as ""ghost hiring."" They dedicate significant time to lengthy interviews, but when it comes to providing feedback to candidates, their enthusiasm wanes. Exercise caution when considering this company for employment",a year ago,Pune,EPAM Systems
"{'name': 'Sudhanshu Panda', 'link': 'https://www.google.com/maps/contrib/110580347724577626613?hl=en-US', 'contributor_id': '110580347724577626613', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXjsdKf3WLOy4Sakjt4bQgO6YAMpyvipt7hiEYJn6142Bx4h8AB=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 100, 'photos': 86}",5,Great place to work. Nice work environment. Friendly and helpful colleagues. Supportive and motivating leaders.,a year ago,Pune,EPAM Systems
"{'name': 'Devendra Singh', 'link': 'https://www.google.com/maps/contrib/115090715469354374812?hl=en-US', 'contributor_id': '115090715469354374812', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocISm1EmHE1hHHVlB4SPhIipgfkHBSbnLqZpLdRNrG8NIhNDtg=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 18, 'photos': 4}",5,,4 months ago,Pune,Dassault Systemes
"{'name': 'AJITESH SHUKLA', 'link': 'https://www.google.com/maps/contrib/108570796993598763907?hl=en-US', 'contributor_id': '108570796993598763907', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWdAiIKV55NnkI0oIsECfU-gPHc6u2Anxlzt2csG_Wgofv_lzs=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 50, 'photos': 6}",5,,7 months ago,Pune,Dassault Systemes
"{'name': 'Shreyas Gadkari', 'link': 'https://www.google.com/maps/contrib/109250639861511445947?hl=en-US', 'contributor_id': '109250639861511445947', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUtMUb1OYx-V2sj3BSQErgL0v3Jq4-bG9vWdH7SQ6lvnSt9jJKF=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 4, 'photos': 1}",1,Bad experience with hiring process. They keep on delaying the offer release till the last day with your company. Be cautious while dealing with them.,a month ago,Pune,Synechron
"{'name': 'Manoj Patidar', 'link': 'https://www.google.com/maps/contrib/101123660703165188773?hl=en-US', 'contributor_id': '101123660703165188773', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVFVg0nJK5rHdtTDxLrtuCr1GArRtWHJxEqJD-4a6Z036y0gqY2=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 22, 'photos': 67}",5,"Great place to work.They provide lots of facility like gym,majas chairs and play station zone and many more and Cafeteria is also good and provides nice quality food.

The only thing is that you can face problems reaching here if you don't have your own vehicle.",2 years ago,Pune,Synechron
"{'name': 'Swathi Rai', 'link': 'https://www.google.com/maps/contrib/115355672432772991218?hl=en-US', 'contributor_id': '115355672432772991218', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjV8C6cpn_ardm7U5PMZ32kmoG2pMvllCCA2u1LXTeUc9URAms1a=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 257, 'photos': 697}",3,Good service based IT MNC. They mostly deal in financial domain projects. They have reputed banks as their clients. They also deal in consulting and digital platform. This office is located in Hinjewadi phase3. Their campus is huge and has many good facilities for their employees. They have good projects with all the latest technologies.,5 years ago,Pune,Synechron
"{'name': 'sugriv', 'link': 'https://www.google.com/maps/contrib/110599563416584138616?hl=en-US', 'contributor_id': '110599563416584138616', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIg5HeNrKeE3S_qQgpdClpm8uf7nhS2Hyso9KnoaK1BB6X8=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",5,"Synechron offers a modern and well-maintained campus, equipped with state-of-the-art infrastructure. The office spaces are designed to foster productivity and collaboration, with spacious workstations, comfortable seating, and ample meeting rooms.",3 months ago,Pune,Synechron
"{'name': 'yogesh renuke', 'link': 'https://www.google.com/maps/contrib/110380151943212501422?hl=en-US', 'contributor_id': '110380151943212501422', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLBD2MQWMKo0poE4KoZJoUlSfkqrOdzQWsahMh42rFHNJZqkw=s120-c-rp-mo-br100', 'reviews': 6, 'photos': 0}",5,"Synechron ascends office infrastructure and environment was very good and all facilities provided here was all good qualities. Campus was very large,healthy environment and polution free.",3 months ago,Pune,Synechron
"{'name': 'Sandeep Gadhave', 'link': 'https://www.google.com/maps/contrib/112522609375831237558?hl=en-US', 'contributor_id': '112522609375831237558', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXmzJUc7yZIBJnGb6mMT_qHo1uzdDnlr-udlLgtA4barDD1tsHg9A=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 74, 'photos': 17}",5,"Beautiful campus, all amenities including Gym, state of the art infrastructure, ample parking, huge cafeteria, games and much more...",2 months ago,Pune,Synechron
