username,rating,text,date,company,city
"{'name': 'Meheli Chatterjee', 'link': 'https://www.google.com/maps/contrib/116140050281838268012?hl=en-US', 'contributor_id': '116140050281838268012', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXxh9l5MfjQn3UpP-AivolqAsOxN_FQhVHnJ66EokQCiY6eVQd_=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 76, 'photos': 1401}",5,It's a software company and there are many other companies here in this building. In the ground floor you would find lot of restaurants and also if you wish to wait for sometime for someone there is ample place to sit or have a stroll.,9 months ago,Oracle,Mumbai
"{'name': 'T G', 'link': 'https://www.google.com/maps/contrib/101891940086128772783?hl=en-US', 'contributor_id': '101891940086128772783', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJ_XQXsr6zSyGUaAT1tTgFoA6OWmyvm8GZJBP-bbguDHP157Q=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 8, 'photos': 0}",5,Good place to work,3 weeks ago,Oracle,Mumbai
"{'name': 'Vicky Dhanwani', 'link': 'https://www.google.com/maps/contrib/102639772487863856853?hl=en-US', 'contributor_id': '102639772487863856853', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjULgxbM9hqxQYqbORjsbsCP1SLm7lW3_WjiTfXjF5I2bfG4FlH-=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 49, 'photos': 13}",4,Beautiful office but if you are going for a meeting better go 15-20 minutes early. Multiple security check point. You would need a building pass and then an Oracle visitor pass. So it takes time to get into the meeting room. And they are quiet strict about the security.,6 years ago,Oracle,Mumbai
"{'name': 'NEELKANTH STATIONERS', 'link': 'https://www.google.com/maps/contrib/115582367614305241521?hl=en-US', 'contributor_id': '115582367614305241521', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXJhFg_o1hS4QxTCs7xb4EBYEmpJ9l0OwrPJxZKJSI40gRKeIKr=s120-c-rp-mo-br100', 'reviews': 121, 'photos': 0}",5,"Emerging technologies are disrupting old paradigms and unleashing new
opportunities. Oracle has embedded innovative technologies in every
aspect of our cloud, enabling companies to reimagine their businesses,
processes, and experiences. And the world’s #1 database is now
autonomous, allowing enterprises to innovate at the speed of a startup.",6 years ago,Oracle,Mumbai
"{'name': 'Mr Boss', 'link': 'https://www.google.com/maps/contrib/113944427425559982651?hl=en-US', 'contributor_id': '113944427425559982651', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXPlGg70HC4ieRFBG-d8NdpqimgZq0CubHp60mP7MJK_u_YYSqk=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 26, 'photos': 26}",4,"Oracle is best event for the mySQL. The better place for event, program.",a year ago,Oracle,Mumbai
"{'name': 'Nandkumar Raghavan', 'link': 'https://www.google.com/maps/contrib/105507953366760193149?hl=en-US', 'contributor_id': '105507953366760193149', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIuwbLKqt4P7jfqixxjpJlnuOvNk7jPn9mWa0u0U7YXLeDm0w=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 106, 'photos': 0}",5,Awesome Place. One of the best company in India.,4 years ago,Oracle,Mumbai
"{'name': 'Pallavi Chaudhari', 'link': 'https://www.google.com/maps/contrib/110362070017375524067?hl=en-US', 'contributor_id': '110362070017375524067', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWjpG9gPuaB2GCXsmvfn72y5lK5JsciBh8lU82HTyHFdhA6G_Yf=s120-c-rp-mo-br100', 'reviews': 3, 'photos': 3}",5,Nice Office place 🤗,a year ago,Oracle,Mumbai
"{'name': 'neha mistry', 'link': 'https://www.google.com/maps/contrib/114457742107515819577?hl=en-US', 'contributor_id': '114457742107515819577', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU8jWtbpnsgjNoA9kloG2qK_C19xE1ljnxAqzlgvX5gQ-aMaChg=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 28, 'photos': 3}",5,"Great Place to work. Though the company is very huge and has big name, again it all depends on the project and people you work with. What I experienced here is this company has good projects and dedicated team working towards it. Overall great place to learn and grow.",2 years ago,Cognizant,Mumbai
"{'name': 'Sanket Suryawanshi', 'link': 'https://www.google.com/maps/contrib/100148737833591304557?hl=en-US', 'contributor_id': '100148737833591304557', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUEs-m5B1A8aS69KnM9Oiug1o9eKyPXCSkOFOgSWdEh3GETQnnT=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 81, 'photos': 23}",4,Nice office. Scenic view esp in monsoon. Staff is well trained. Ample free parking. But sometimes stingy due to water leakage. Great employee friendly company but the interaction amount it support team and developers is difficult to initiate at times.,6 years ago,Cognizant,Mumbai
"{'name': 'saket tiwari', 'link': 'https://www.google.com/maps/contrib/106231430846605858425?hl=en-US', 'contributor_id': '106231430846605858425', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWC0Vod9SmQGXMSJZhHG1a04FuvW4R280H5RCCvtT9Knv_T05o=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 10, 'photos': 0}",4,The place has its own aura behind the business Park you would see a mountain view which is even more beautiful in rainy season and in front will be a bunch of hiranandani towers so cool place over all near to hiranandani gardens and galleria,8 years ago,Cognizant,Mumbai
"{'name': 'Rooba Lakshmi', 'link': 'https://www.google.com/maps/contrib/111534740269262333391?hl=en-US', 'contributor_id': '111534740269262333391', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW-5dtqYbojelx-lvL_yuMFK29j2D8VukXQ-C2CMC3rTmdYuFpM=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 19, 'photos': 6}",4,The facility is good and posh but a bit old.. connectivity to this location is not so flexible...Big downside is lavatories in the facility are not enough for that many people.,6 years ago,Cognizant,Mumbai
"{'name': 'navin balakrishnan', 'link': 'https://www.google.com/maps/contrib/100413512396014610591?hl=en-US', 'contributor_id': '100413512396014610591', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVZ-Urn9Gxk52N2OCAgK_HKRoixZ00bSpAdfWE_hTKMXMshfiZh=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 36, 'photos': 10}",5,"One of the most ethical and employee friendly IT companies to work in. Has great work culture, non hierarchical ecosystem and systematic career growth plan.",6 years ago,Cognizant,Mumbai
"{'name': 'Sachin Sarawgi', 'link': 'https://www.google.com/maps/contrib/109344372541936323983?hl=en-US', 'contributor_id': '109344372541936323983', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW_5-UIvHxPYaUBg6eIrRiWWL63roFicCsWSXS02MvaVl4rVGLY=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 31, 'photos': 14}",5,Neat and clean environment. Lift is fast so u dont feel delay. Has one big automatic door.,7 years ago,Cognizant,Mumbai
"{'name': 'Shrinivas Dhage', 'link': 'https://www.google.com/maps/contrib/104179311559445535202?hl=en-US', 'contributor_id': '104179311559445535202', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLqWzb6Tb7nQTAf_IBJ9RrBHYKf9IcXbtiZ28Uno32EjuXuPg=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 27, 'photos': 6}",4,Visited this place for some official purposes. Gets best view during monsoon season. Watching powai from here is different level of experience.,6 years ago,Cognizant,Mumbai
