username,rating,text,date,company,city
"{'name': 'CodeCraft', 'link': 'https://www.google.com/maps/contrib/104701156155554271550?hl=en-US', 'contributor_id': '104701156155554271550', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKCbf4192LrJQtkr1Y95QuM2NjEAs17LiC-0J21UWiREGTHHg=s120-c-rp-mo-br100', 'reviews': 6, 'photos': 0}",1,"Poor management, they won't see walk-ins. They develop softwares which shouldn't mean they do everything online.

Must be losing heaps of opportunities by locking their doors. It doesn't appear busy or important but it shows they're ignorant. VIP culture is out of my understanding.",2 months ago,Capgemini,Ahemdabad
"{'name': 'Rutvik Jani', 'link': 'https://www.google.com/maps/contrib/103845754691312146045?hl=en-US', 'contributor_id': '103845754691312146045', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW4a7H1ZOfTTkPJrP9zODzBN7OVyIjucFyv3oGwZUPnWfw2cL_J=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 155, 'photos': 167}",4,"Location and office is good.
Building parking space very limited and need to park on the road or far away in the ground.",2 months ago,Capgemini,Ahemdabad
"{'name': 'Sudarshan Kshirsagar', 'link': 'https://www.google.com/maps/contrib/115154681092405255785?hl=en-US', 'contributor_id': '115154681092405255785', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUtbni3ymRZ_5J3yl3kM_6_35YCStAWsmDz2_xVxG3MyiqhBk4=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 2, 'photos': 0}",4,Good Location from Previous Office that Capgemini has chosen for Gandhinagar.,2 months ago,Capgemini,Ahemdabad
"{'name': 'Kunal Chopra', 'link': 'https://www.google.com/maps/contrib/107307327777757717609?hl=en-US', 'contributor_id': '107307327777757717609', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKHu0uxGNNzv-8qLBrHXyiJykMJiheBOUUFWzsqJqVgTH9IyQ=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5,"Exceptional company with a supportive team, innovative solutions, and a strong focus on ethics!",2 months ago,Capgemini,Ahemdabad
"{'name': 'Vishal Ramani', 'link': 'https://www.google.com/maps/contrib/101043573152608610388?hl=en-US', 'contributor_id': '101043573152608610388', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXTYCU50RDJxsTCgtgQrJ56j35YHH3_1Dvxu9IICaxNc9nm8-rz=s120-c-rp-mo-ba6-br100', 'local_guide': True, 'reviews': 313, 'photos': 762}",5,Newly opened office of capgemini india pvt ltd.,a year ago,Capgemini,Ahemdabad
"{'name': 'Bharat Panchal', 'link': 'https://www.google.com/maps/contrib/105561566610197815275?hl=en-US', 'contributor_id': '105561566610197815275', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUP5fcTviOIYwtb2Cp8ADHvta5qBNV3nUC41qtVd1Ox-r0sJrjc=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 6, 'photos': 0}",5,Great place to work,2 months ago,Capgemini,Ahemdabad
"{'name': 'Premanshu Srivastava', 'link': 'https://www.google.com/maps/contrib/108255748154093678221?hl=en-US', 'contributor_id': '108255748154093678221', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVGHwK9XM8K3UnSwKYdLiZGr1wOldjo4FCEaASlUp3C8fdhhkNW=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 10, 'photos': 1}",5,"Beautiful interior and the LED outside the building steals the show.
The view at night is really awesome.
Nice Maintained.
Very good facility with world class interiors.",11 months ago,Oracle,Ahemdabad
"{'name': 'tejas darji', 'link': 'https://www.google.com/maps/contrib/102163687370089295372?hl=en-US', 'contributor_id': '102163687370089295372', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVEJ2DgxQsP1JMTa_C0isVNBK5xrkTSgtKum9SJnz2KrViPvR-c=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 113, 'photos': 47}",5,"It's a good opportunity for the IT people having Oracle offices in Gujarat.

You can visit the GIFT city but can't visit any company without permission.",a year ago,Oracle,Ahemdabad
"{'name': 'Darshan Gajjar', 'link': 'https://www.google.com/maps/contrib/104649445699951404384?hl=en-US', 'contributor_id': '104649445699951404384', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXCEdT3QEcevrL1tnYepL_aXuS12SgxTgvn8HvD1WjeNQsyNvrApw=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 20, 'photos': 39}",4,Software company in GIFT CITY tower 1 at 23rd floor.,2 years ago,Oracle,Ahemdabad
"{'name': 'Bansi Surve', 'link': 'https://www.google.com/maps/contrib/102356072411752445745?hl=en-US', 'contributor_id': '102356072411752445745', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocL7mZGeBN6Mscu9StV0Z6cVu4psTnW9SmK-JiQwipuaPszC0g=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 0}",1,"Very disappointed with the response from the HR department
I just wanted to confirm my registration but they were very rude and disconnected call in between.
They don't deserve even 1 star but as the review don't allow that I have to give one.",5 years ago,Oracle,Ahemdabad
