username,rating,text,date,company,city
"{'name': 'raj rane', 'link': 'https://www.google.com/maps/contrib/101577471094810444973?hl=en-US', 'contributor_id': '101577471094810444973', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVQuV6HOvG1bvP7n_I4MwrqtW22xCyp5cYzV3RuqbBuxnFeRxKgqg=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 206, 'photos': 839}",4,"Capgemini India pvt Ltd is a leading organisation in the software industry. It is a pure service based organisation and have financial as well as non-financial projects. They have 2 main campuses, one is Talawade and another is Hinjewadi which was igate before. The Hinjewadi campus is very nice in terms of planting, greenery, landscaping and structural. They have nice facilities available for employees. In campus they have multiple cafeteria options, medical, doctor for emergency, Ambulance, good parking space, gym, Entertainment zone, Games, badminton court, stay facility for new joiners etc. Thanks 🙏",a year ago,Capgemini,Pune
"{'name': 'Pankaj Khot', 'link': 'https://www.google.com/maps/contrib/100010198457009024851?hl=en-US', 'contributor_id': '100010198457009024851', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJXn0Lpxww4ulSPKRUBTQStjns_dQCWSGItITqc3YbAU8WLU3s=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 4, 'photos': 2}",5,"The company is located in a peaceful, natural setting, with no other businesses nearby. The building is situated on a hill. While public transportation options are limited, the company does provide a transport facility for employees.",4 weeks ago,Oracle,Pune
"{'name': 'Onkar Bangar', 'link': 'https://www.google.com/maps/contrib/116746264409319132768?hl=en-US', 'contributor_id': '116746264409319132768', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVnvJ-Nkf8FrrnbUwFC2FbB5E4EasoctneUQGPHv0fYyMzytZUI=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 132, 'photos': 373}",5,"This is one of best location of Oracle in India.
It's located inside ambrosia park.
Surrounding is very clean and green.
You can find varieties of trees near this office.
Office is very well managed. Canteen area is very best.",a year ago,Oracle,Pune
"{'name': 'Advait Shastri', 'link': 'https://www.google.com/maps/contrib/113373784890818847096?hl=en-US', 'contributor_id': '113373784890818847096', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVQRgH81f-FDdXAqU32UxhFBEORGN2z4OsiajtHeZFrYWYUi2TB=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 61, 'photos': 157}",4,"Good campus, though it's isolated away from the city. You have to find your house a bit far
. But traffic is not the issue so transport is not an big issue.",11 months ago,Oracle,Pune
"{'name': 'Nirmal Bhadoriya', 'link': 'https://www.google.com/maps/contrib/105182790665499012864?hl=en-US', 'contributor_id': '105182790665499012864', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVYO4TjF2OgFmnINcJ95JDbjikT9SAVo4nT7mqHJiuuZX4h7ifu=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",1,"False commitment provided at the initial time
Very bad experience",4 months ago,Oracle,Pune
"{'name': 'Rana', 'link': 'https://www.google.com/maps/contrib/104787119160154135894?hl=en-US', 'contributor_id': '104787119160154135894', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWT2uBzom3krAvxLDIojSZJwKVde5kPbDvacKlRhc1kbr5ZJL6mog=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 139, 'photos': 51}",4,"I must say it’s a good company with good experienced and techies .: the people who are here from 20 plus years have really thorough understanding of tech ..
it is located in a very nice and peaceful area.
The other good thing is the ambrosia resort just behind which offers one of the best food of pune .",5 years ago,Oracle,Pune
"{'name': 'Akhilesh Singh', 'link': 'https://www.google.com/maps/contrib/108371802166040039224?hl=en-US', 'contributor_id': '108371802166040039224', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjU3xl-E5p59T5TYKtSPOprTtSvOWWHu-ul34oIcQArQV6khLeBpVg=s120-c-rp-mo-br100', 'reviews': 9, 'photos': 3}",5,"Office is situated in lap of small Mountain and Resort, so loads of Greenery and Ir😇... Since the time Office places open post Pandemic its really good to come and work in such a Nice Office place and With Different Team. The New Highway is still in progress so that is just one reason for Traffic congestion but I think in Future once the Roads are all prepd up, Commuting will be smooth",a year ago,Oracle,Pune
"{'name': 'Ruturanjan Panda', 'link': 'https://www.google.com/maps/contrib/117764032880463701257?hl=en-US', 'contributor_id': '117764032880463701257', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXbcxJ63fLlWWnthff7HVy-54lPeDNWJevXnxJ5uCe_hpOt9CM9=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 91, 'photos': 97}",4,"It is situated very odd place where u will not get taxi, bus, auto. But inside the campus very good as well as look very unique of his building. The company as its own set up and policy as we know a very good it serves and product company",6 years ago,Oracle,Pune
"{'name': 'Jayant Janewa', 'link': 'https://www.google.com/maps/contrib/103761229093052115620?hl=en-US', 'contributor_id': '103761229093052115620', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUW_XOwMIZSvVryyuMHkL4lQxef81BKfniOyvAEd6THK77ZM85J=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 100, 'photos': 589}",4,IT Giant located in front of ambrosia restaurant at Mulsi road. Having a great ambiance with a big garden area. Cool place to work but the caterer service over here is not up to mark .,7 years ago,Oracle,Pune
"{'name': 'Shubham Verma', 'link': 'https://www.google.com/maps/contrib/103280546274657393969?hl=en-US', 'contributor_id': '103280546274657393969', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjVL1GWdfNFKolhLfJPOYz1txQ3e4cyto-T2h5eGG7aeV_LW8WZdqA=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 71, 'photos': 634}",5,"Founded in 1998, Zenith has 16 offices worldwide with over 860 skilled employees implementing and supporting manufacturing software to the life sciences industry. We support customers from initial consultation, project implementation, commissioning and qualification, site maintenance and continuous learning. We deliver performance improvements, reduced costs, total compliance, and improved operator skills through customer partnership.
I joined this Zenith technologies in july 2019, just after it is aquired by a cognizant company.
The working environment , staff, colleagues, administrator and support is too good.
Zenith technologies deals with pharmaceutical domain. It is one of top componies in this domain.
It is generally known as ZT.",5 years ago,Cognizant,Pune
