username,rating,text,date,company,city
"{'name': 'Lalit Garg', 'link': 'https://www.google.com/maps/contrib/109783240399636237000?hl=en-US', 'contributor_id': '109783240399636237000', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjXD_e_0upwQYRZL0StNAdQd-jrMukXxWfO96jORdhpTbzvjSi38Tw=s120-c-rp-mo-ba5-br100', 'local_guide': True, 'reviews': 146, 'photos': 620}",5,"Excellent ambience, and amazing environment",2 years ago,Capgemini,Delhi
"{'name': 'Susmit Choudhary', 'link': 'https://www.google.com/maps/contrib/118446741984448369717?hl=en-US', 'contributor_id': '118446741984448369717', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIPoaZf49pFiqh-AIQGEBCG-bbX1GjXImJvSFhZLXwdomOglw=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 15, 'photos': 0}",4,Nice campus with adequate facilities,a month ago,Capgemini,Delhi
"{'name': 'sunny -', 'link': 'https://www.google.com/maps/contrib/107555064274376910795?hl=en-US', 'contributor_id': '107555064274376910795', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocIt2B7m5nmdRl6VXqIijH0HODG6ykkQTEVLaAZYfTzHVaYJww=s120-c-rp-mo-br100', 'reviews': 2, 'photos': 0}",1,"I had worst interview experience for this branch, shahinsha.shaik was quite rude and impolite. I request HR Head to keep check on his recordings the way he behaves during interview is totally unprofessional.

Being an interviewer he should be more polite and the way he yelled made me feel like he's frustrated because of some reason

Such a pathetic organization culture doesn't deserve having developers.

Even HR Aayushi Goel didn't follow up.

Edit:

Looking at some reviews I am glad I didn't got selected at this place.  Anyways keeping this post for others so they can be saved.",2 years ago,Capgemini,Delhi
"{'name': 'Vineet Vashisht', 'link': 'https://www.google.com/maps/contrib/109399125848919684055?hl=en-US', 'contributor_id': '109399125848919684055', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocLxuAviH1AsWBzX-ZdFlN8dXiGJOfT11HXxt8DohGeou8iBdg=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 39, 'photos': 26}",5,"Candor tech space, Gurgaon. Huge campus, well managed and well kept.
Kudos to the tireless security and support staff managing the place and making things smooth for all staff visiting  continuously throughout the day in various shifts.",a year ago,Capgemini,Delhi
"{'name': 'Harish Verma', 'link': 'https://www.google.com/maps/contrib/104359530450442617663?hl=en-US', 'contributor_id': '104359530450442617663', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUBHo-5WgXrhoH7UIsAbcxOxLkp4uEvzNSHaZkBLa36htlNI55B=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 31, 'photos': 32}",4,Parking facility for visitors are available and lift/other public areas are very neat and clean. AQI index machine also there at ground floor reception.,2 years ago,Capgemini,Delhi
"{'name': 'Azhar Ahmed', 'link': 'https://www.google.com/maps/contrib/107336486376372287643?hl=en-US', 'contributor_id': '107336486376372287643', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUIUe7TV6flZagod7hSGY5R_4Te2Jai4wNRyl4jXzD19IFDXbUr=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 16, 'photos': 2}",1,"This company is not expecting even a single rating
Trust me guys!
They didn't paid me holiday wages and night shift allowances because of the negligence of project manager PARNEET BHASIN and my trainer MOHIT JAINWAL
Both are the cheap not responding call nor replying email
Well i am ready to file complaint against the COGNIZANT pvt ltd as PARNEET BHASIN  and MOHIT JAINWAL both  played with the registration of COMPANY

Moreover COGNIZANT is hiring for the google project and employees are working in intellion edge gurgaon sec 72
Cheapest environment i found there as 2  mins late on break they are  making it issue and shooting mails but when it the turn of trainer he can go on long breaks and keep the trainee on waiting and instructs them not to wait outside  training hall because my subordinates used to ask me and i have to give reason them.

More cheap thing  is you have to book cab weekly if you will miss cab  by mistake they will deduct you amount for that

Lift problem is one of the big issue in this company

Guys think thrice or more then many times before appearing in interview  and joining the company is go to hell",11 months ago,Cognizant,Delhi
"{'name': 'Harsh Vardhan Sharma', 'link': 'https://www.google.com/maps/contrib/112840455229137082160?hl=en-US', 'contributor_id': '112840455229137082160', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUSV9L_53uZE5k4W3ZlYL17CcJ4uZKLK_sBLP8V86rrdw5xXdDC=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 15, 'photos': 0}",1,"Cognizant’s google process in the intellion tower in Badshapur Gurugram has a manager named ASHUTOSH who is a known harasser. He has harassed 2 of my known women where one of them was forced to resign and management took no action against the man. He came drunk in the office  recently and abused and harassed one of the females I know.
Pathetic organisation, just look at the women  being harassed and the man still in the organisation.",7 months ago,Cognizant,Delhi
"{'name': 'sudipta sarkar', 'link': 'https://www.google.com/maps/contrib/106044325606792020039?hl=en-US', 'contributor_id': '106044325606792020039', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUFRbv3q016CRcr13qxejPKHZVFaoAI9HS4RJCO9Wgn4Ktd6TZv=s120-c-rp-mo-ba4-br100', 'local_guide': True, 'reviews': 36, 'photos': 480}",5,its not just a company its an experience. Good place to work,7 years ago,Cognizant,Delhi
"{'name': 'Lakshay Bhatia', 'link': 'https://www.google.com/maps/contrib/113789244570826563889?hl=en-US', 'contributor_id': '113789244570826563889', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocJ7jtqXUoX0pXULLG_LFoGG6jihDp1Yviu1ffcuxHQ-7BL7kOg=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 43, 'photos': 12}",1,"10 hrs shift, totally against the labour law, if asked to HR, they said we have 2 hr break policy, employees are working only 8 hrs, it's like they are doing legally and if I open company in Gurgaon and have 14 hrs total employee shift with 6 hrs break for 8 hrs working shift",2 years ago,Cognizant,Delhi
"{'name': 'Maroti Ghuge', 'link': 'https://www.google.com/maps/contrib/101990673047674887970?hl=en-US', 'contributor_id': '101990673047674887970', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjWKiPOBuQirBKRh6oqzlm38FUAthhT7PTryJG9R86dmJQVEiSc=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 1, 'photos': 3}",5,Very good,7 months ago,Cognizant,Delhi
"{'name': 'The Gypsy', 'link': 'https://www.google.com/maps/contrib/108692795630811876655?hl=en-US', 'contributor_id': '108692795630811876655', 'thumbnail': 'https://lh3.googleusercontent.com/a/ACg8ocKA0U0GMPXmncqXN23p5HMQ_vPXGUQc69nSCYyJVvlDBGnK=s120-c-rp-mo-ba2-br100', 'local_guide': True, 'reviews': 13, 'photos': 4}",1,"Had there been a zero star I would have given a zero star to this UNPROFESSIONAL organisation and to their amatuer hiring team. Cleared the entire round of interview for the process ""Google AdWords"" in the last week of February 2018, we were then informed we will get the offer letter in the first or second week of March 2018 and the joining will be by 19th March 2018. Waited without any dilemma for we all ''shortlisted candidates"" assumed we are getting the offer letter. The DRAMA starts at the end of the 2nd week of March when we didn't get the offer letter as we were told. Then after much deliberate push from the so called shortlisted candidates, an HR named Himanshu was force to call all the shortlisted candidates to give assurance that due to storm in US the release of the offer letter has been postponded and we will only be getting it after 20th March 2018 and probably the joining will be by the end of March 2018. I believe all the short listed candidates with no complaints agreed to wait until then. In the last week of March 2018 we were again infomred that the issues hasn't fix so we will have to wait till mid April 2018 and we will get the offer letter. Now its mid April and this very organisation has started hiring for the same process all over again not considering the shortlisted candidates they kept in hold for the last two months without any pay. The time and energy we lost during the false hope they had given us has made me conclude that this organisation doesnt follow any corporate ethics. I will never suggest this low grade organisation to anyone for they are not worthy of anyone's time for they take the helpless candidates for GRANTED!",6 years ago,Cognizant,Delhi
"{'name': 'charanjeet singh', 'link': 'https://www.google.com/maps/contrib/116956230492435906433?hl=en-US', 'contributor_id': '116956230492435906433', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUBN45Zsn_n9mt0fdQpbbB3NbuYZDIVsEQqOkqhG5xPwFslyck4=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 3, 'photos': 1}",4,Good traffic are minimal and dlf security team work hard,6 years ago,Cognizant,Delhi
"{'name': 'Smita Vishwakarma', 'link': 'https://www.google.com/maps/contrib/109256315215730087148?hl=en-US', 'contributor_id': '109256315215730087148', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUJk8vPGW--u2LoSVtQYUDFkA5XDJ4-35VCmBF1_XI7yICS7p9V4g=s120-c-rp-mo-br100', 'local_guide': True, 'reviews': 4, 'photos': 0}",2,Cognizant office has been moved to sector 48.,3 months ago,Cognizant,Delhi
"{'name': 'Anand Kumar', 'link': 'https://www.google.com/maps/contrib/108712642248398132073?hl=en-US', 'contributor_id': '108712642248398132073', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjW6DmcJwxBWYXoDcOUo3MohLctO6bqNFP-IueUlU9uZVbk2_mqd=s120-c-rp-mo-ba3-br100', 'local_guide': True, 'reviews': 5, 'photos': 33}",4,,6 years ago,IBM,Delhi
"{'name': 'Pankaj Bhati', 'link': 'https://www.google.com/maps/contrib/108965625373472044769?hl=en-US', 'contributor_id': '108965625373472044769', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjX1S14dNw1S4Rcgjv0xLx7j-h_-zFvyFTAFq4VdU5eXc2T59Whv=s120-c-rp-mo-br100', 'reviews': 0, 'photos': 0}",4,,7 years ago,IBM,Delhi
"{'name': 'Ajeet Singh', 'link': 'https://www.google.com/maps/contrib/112495532297380683533?hl=en-US', 'contributor_id': '112495532297380683533', 'thumbnail': 'https://lh3.googleusercontent.com/a-/ALV-UjUBo7DkcW2sq61EKHRPyfwb586PXUlp6qDGYzqeqoqqM1pONHwRCQ=s120-c-rp-mo-br100', 'reviews': 1, 'photos': 0}",5,,7 years ago,IBM,Delhi
